source,run_id,decision_id,candle_timestamp,symbol,timeframe,provider,side,score,confidence_label,risk_label,actionability,is_actionable,entry_price,entry_zone,stop_zone,targets,regime_label,regime_confidence,long_score,short_score,trend_score,momentum_score,volume_score,structure_score,risk_penalty,historical_edge_score,available_future_candles,evaluation_status,target_1_hit,target_2_hit,target_3_hit,stop_hit,mfe_pct,mae_pct,evaluated_candles,return_after_4h_pct,return_after_12h_pct,return_after_24h_pct
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_534,2026-05-29 16:00:00,XRP/USDT,4h,kucoin,NEUTRAL,38,Low,Low,MONITOR_ONLY,False,1.3209,نامشخص,نامشخص,[],TRENDING_BEAR,62,2,38,11,13,7,6,-4,0,232,COMPLETE,False,False,False,False,3.4219,-0.4891,6,0.6685,1.667,2.0372
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_540,2026-05-30 16:00:00,XRP/USDT,4h,kucoin,LONG,61,Medium,Low,WATCHLIST,False,1.34781,1.34 - 1.35,1.32,"[""1.37"", ""1.38"", ""1.40""]",TRENDING_BULL,75,61,0,28,23,0,6,0,0,226,COMPLETE,False,False,False,False,0.3109,-1.9832,6,-0.5053,-0.9156,-1.5841
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_546,2026-05-31 16:00:00,XRP/USDT,4h,kucoin,NEUTRAL,16,Low,Low,MONITOR_ONLY,False,1.32646,نامشخص,نامشخص,[],SIDEWAYS,62,5,16,6,19,0,3,-2,0,220,COMPLETE,False,False,False,False,1.2032,-3.5108,6,0.493,-1.7189,-2.0031
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_552,2026-06-01 16:00:00,XRP/USDT,4h,kucoin,NEUTRAL,45,Low,Low,MONITOR_ONLY,False,1.29989,نامشخص,نامشخص,[],TRENDING_BEAR,62,2,45,28,17,0,3,-5,0,214,COMPLETE,False,False,False,False,0.1015,-7.1075,6,-0.2046,-2.4371,-6.0074
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_558,2026-06-02 16:00:00,XRP/USDT,4h,kucoin,SHORT,53,Low,Medium,NOT_ACTIONABLE,False,1.2218,1.22 - 1.23,1.25,"[""1.20"", ""1.18"", ""1.16""]",TRENDING_BEAR,62,0,53,28,19,7,7,-13,0,208,COMPLETE,True,False,False,False,2.6109,-2.2205,6,0.8193,-1.7597,1.4299
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_564,2026-06-03 16:00:00,XRP/USDT,4h,kucoin,SHORT,72,Medium-High,Low,ACTIONABLE,True,1.20433,1.20 - 1.21,1.23,"[""1.18"", ""1.16"", ""1.14""]",TRENDING_BEAR,100,0,72,28,27,9,6,-5,0,202,COMPLETE,True,True,False,False,5.2021,-1.3294,6,0.2574,3.0341,2.4345
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_570,2026-06-04 16:00:00,XRP/USDT,4h,kucoin,NEUTRAL,37,Low,Medium,MONITOR_ONLY,False,1.17501,نامشخص,نامشخص,[],TRENDING_BEAR,100,0,37,28,14,0,6,-13,0,196,COMPLETE,False,False,False,False,0.3072,-8.9676,6,-0.5234,-3.2834,-6.4816
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_576,2026-06-05 16:00:00,XRP/USDT,4h,kucoin,NEUTRAL,35,Low,High,MONITOR_ONLY,False,1.09885,نامشخص,نامشخص,[],TRENDING_BEAR,100,0,35,28,19,0,6,-20,0,190,COMPLETE,False,False,False,False,1.9429,-4.4264,6,-0.0974,-0.6052,-1.6526
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_582,2026-06-06 16:00:00,XRP/USDT,4h,kucoin,NEUTRAL,45,Low,Medium,MONITOR_ONLY,False,1.08069,نامشخص,نامشخص,[],TRENDING_BEAR,100,0,45,28,19,0,6,-10,0,184,COMPLETE,False,False,False,False,8.2688,-0.2471,6,1.1863,5.2217,4.078
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_588,2026-06-07 16:00:00,XRP/USDT,4h,kucoin,NEUTRAL,12,Low,Medium,MONITOR_ONLY,False,1.12476,نامشخص,نامشخص,[],TRENDING_BULL,37,12,5,6,9,0,6,-11,0,178,COMPLETE,False,False,False,False,5.4856,-0.2667,6,2.7606,2.0449,4.8837
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_594,2026-06-08 16:00:00,XRP/USDT,4h,kucoin,LONG,63,Medium,Medium,WATCHLIST,False,1.17969,1.17 - 1.18,1.14,"[""1.21"", ""1.24"", ""1.26""]",TRENDING_BULL,75,63,0,28,25,0,10,-8,0,172,COMPLETE,False,False,False,True,0.5552,-5.1649,6,-0.9706,-0.69,-3.3416
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_600,2026-06-09 16:00:00,XRP/USDT,4h,kucoin,NEUTRAL,33,Low,Low,MONITOR_ONLY,False,1.14027,نامشخص,نامشخص,[],TRENDING_BULL,37,33,0,11,16,0,8,-4,0,166,COMPLETE,False,False,False,False,0.4666,-3.9087,6,-0.2438,-2.0539,-3.6895
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_606,2026-06-10 16:00:00,XRP/USDT,4h,kucoin,NEUTRAL,38,Low,Low,MONITOR_ONLY,False,1.0982,نامشخص,نامشخص,[],TRENDING_BULL,37,5,38,17,30,9,4,-6,0,160,COMPLETE,False,False,False,False,4.7286,-0.8441,6,-0.1111,1.5453,4.1231
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_612,2026-06-11 16:00:00,XRP/USDT,4h,kucoin,NEUTRAL,42,Low,Low,MONITOR_ONLY,False,1.14348,نامشخص,نامشخص,[],TRENDING_BEAR,37,42,13,17,30,9,4,-2,0,154,COMPLETE,False,False,False,False,1.2523,-1.54,6,-0.0866,-0.8745,-1.0582
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_618,2026-06-12 16:00:00,XRP/USDT,4h,kucoin,NEUTRAL,17,Low,Low,MONITOR_ONLY,False,1.13138,نامشخص,نامشخص,[],TRENDING_BULL,62,17,17,0,13,0,6,-4,0,148,COMPLETE,False,False,False,False,2.5977,-0.2634,6,0.1167,0.9183,1.4062
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_624,2026-06-13 16:00:00,XRP/USDT,4h,kucoin,NEUTRAL,48,Low,Low,MONITOR_ONLY,False,1.14729,نامشخص,نامشخص,[],TRENDING_BULL,75,48,1,28,17,0,6,-5,0,142,COMPLETE,False,False,False,False,0.8463,-1.8121,6,0.2841,-0.0767,-1.2447
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_630,2026-06-14 16:00:00,XRP/USDT,4h,kucoin,NEUTRAL,20,Low,Low,MONITOR_ONLY,False,1.13301,نامشخص,نامشخص,[],SIDEWAYS,62,0,20,6,25,0,3,-4,0,136,COMPLETE,False,False,False,False,14.1323,-0.105,6,4.699,4.2603,12.593
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_636,2026-06-15 16:00:00,XRP/USDT,4h,kucoin,LONG,50,Low,High,NOT_ACTIONABLE,False,1.27569,1.27 - 1.28,1.25,"[""1.30"", ""1.32"", ""1.34""]",TRENDING_BULL,62,50,0,28,19,7,7,-16,0,130,COMPLETE,False,False,False,True,0.214,-5.5092,6,-2.9412,-3.1418,-4.3192
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_642,2026-06-16 16:00:00,XRP/USDT,4h,kucoin,LONG,62,Medium,Low,WATCHLIST,False,1.22059,1.21 - 1.22,1.19,"[""1.25"", ""1.27"", ""1.29""]",TRENDING_BULL,62,62,0,17,23,7,8,0,0,124,COMPLETE,False,False,False,True,0.6038,-3.5319,6,-0.2802,-0.9078,-3.2509
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_648,2026-06-17 16:00:00,XRP/USDT,4h,kucoin,SHORT,75,Medium-High,Low,WATCHLIST,False,1.18091,1.18 - 1.19,1.21,"[""1.16"", ""1.14"", ""1.11""]",TRENDING_BEAR,37,0,75,17,30,13,10,-2,0,118,COMPLETE,True,True,False,False,4.0393,-0.9637,6,-0.5047,0.1702,3.1476
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_654,2026-06-18 16:00:00,XRP/USDT,4h,kucoin,SHORT,54,Low,Medium,NOT_ACTIONABLE,False,1.14374,1.14 - 1.15,1.17,"[""1.12"", ""1.10"", ""1.08""]",TRENDING_BEAR,75,0,54,28,20,0,10,-10,0,112,COMPLETE,True,False,False,False,2.1185,-0.9626,6,-0.2509,1.5991,1.0824
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_660,2026-06-19 16:00:00,XRP/USDT,4h,kucoin,SHORT,69,Medium,Low,WATCHLIST,False,1.13136,1.13 - 1.14,1.16,"[""1.11"", ""1.09"", ""1.08""]",TRENDING_BEAR,75,0,69,28,23,0,10,0,0,106,COMPLETE,False,False,False,False,0.3262,-2.1152,6,-0.4472,-1.3957,-1.1164
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_666,2026-06-20 16:00:00,XRP/USDT,4h,kucoin,NEUTRAL,44,Low,Low,MONITOR_ONLY,False,1.14399,نامشخص,نامشخص,[],TRENDING_BEAR,62,0,44,17,17,0,8,0,0,100,COMPLETE,False,False,False,False,1.014,-0.4266,6,0.5385,0.3051,0.1381
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_672,2026-06-21 16:00:00,XRP/USDT,4h,kucoin,SHORT,52,Low,Low,NOT_ACTIONABLE,False,1.14557,1.14 - 1.15,1.16,"[""1.13"", ""1.12"", ""1.11""]",TRENDING_BEAR,62,0,52,28,19,0,5,-2,0,94,COMPLETE,True,False,False,True,2.0191,-1.6036,6,1.7921,0.7053,0.9515
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_678,2026-06-22 16:00:00,XRP/USDT,4h,kucoin,SHORT,53,Low,Low,NOT_ACTIONABLE,False,1.13467,1.13 - 1.14,1.15,"[""1.12"", ""1.10"", ""1.09""]",TRENDING_BEAR,100,0,53,28,19,0,6,-2,0,88,COMPLETE,True,True,False,False,3.7606,-0.2371,6,0.4486,1.931,2.8669
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_684,2026-06-23 16:00:00,XRP/USDT,4h,kucoin,NEUTRAL,48,Low,Medium,MONITOR_ONLY,False,1.10214,نامشخص,نامشخص,[],TRENDING_BEAR,62,0,48,28,17,3,7,-9,0,82,COMPLETE,False,False,False,False,1.0543,-5.0529,6,0.7558,-0.2976,-4.0403
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_690,2026-06-24 16:00:00,XRP/USDT,4h,kucoin,SHORT,60,Medium,Medium,WATCHLIST,False,1.05761,1.05 - 1.06,1.08,"[""1.04"", ""1.03"", ""1.01""]",TRENDING_BEAR,100,0,60,28,19,7,10,-13,0,76,COMPLETE,True,True,False,True,4.287,-3.0238,6,-1.5204,-2.7921,2.1709
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_696,2026-06-25 16:00:00,XRP/USDT,4h,kucoin,SHORT,60,Medium,Medium,WATCHLIST,False,1.03465,1.03 - 1.04,1.06,"[""1.01"", ""0.995751"", ""0.978463""]",TRENDING_BEAR,100,0,60,28,19,7,10,-13,0,70,COMPLETE,True,False,False,False,2.4356,-1.8344,6,-0.8467,-1.472,-1.2632
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_702,2026-06-26 16:00:00,XRP/USDT,4h,kucoin,NEUTRAL,43,Low,Medium,MONITOR_ONLY,False,1.04772,نامشخص,نامشخص,[],TRENDING_BEAR,62,0,43,17,17,5,8,-9,0,64,COMPLETE,False,False,False,False,2.829,-0.8838,6,0.1222,1.1873,0.6548
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_708,2026-06-27 16:00:00,XRP/USDT,4h,kucoin,NEUTRAL,27,Low,Low,MONITOR_ONLY,False,1.05458,نامشخص,نامشخص,[],TRENDING_BULL,37,9,27,17,24,0,2,0,0,58,COMPLETE,False,False,False,False,0.4068,-1.4006,6,-0.6808,-0.3186,-0.9539
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_714,2026-06-28 16:00:00,XRP/USDT,4h,kucoin,SHORT,59,Medium,Low,WATCHLIST,False,1.04452,1.04 - 1.05,1.07,"[""1.03"", ""1.01"", ""0.998820""]",TRENDING_BEAR,62,0,59,28,24,0,3,0,0,52,COMPLETE,False,False,False,True,1.1623,-3.0761,6,-0.383,-0.4481,-2.9162
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_720,2026-06-29 16:00:00,XRP/USDT,4h,kucoin,NEUTRAL,33,Low,Low,MONITOR_ONLY,False,1.07498,نامشخص,نامشخص,[],TRENDING_BEAR,62,33,1,17,30,0,4,-2,0,46,COMPLETE,False,False,False,False,0.0549,-4.3982,6,-1.5014,-2.5563,-2.7814
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_726,2026-06-30 16:00:00,XRP/USDT,4h,kucoin,NEUTRAL,39,Low,Low,MONITOR_ONLY,False,1.04508,نامشخص,نامشخص,[],TRENDING_BEAR,62,8,39,28,11,0,3,-5,0,40,COMPLETE,False,False,False,False,1.9616,-2.2065,6,-0.4918,-0.0995,1.5712
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_732,2026-07-01 16:00:00,XRP/USDT,4h,kucoin,NEUTRAL,31,Low,Low,MONITOR_ONLY,False,1.0615,نامشخص,نامشخص,[],SIDEWAYS,62,31,0,17,25,0,3,-4,0,34,COMPLETE,False,False,False,False,4.7932,-1.5949,6,-0.8121,-0.2694,2.2327
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_738,2026-07-02 16:00:00,XRP/USDT,4h,kucoin,NEUTRAL,49,Low,Low,MONITOR_ONLY,False,1.0852,نامشخص,نامشخص,[],TRENDING_BULL,62,49,2,28,17,0,7,-5,0,28,COMPLETE,False,False,False,False,5.5234,-0.5741,6,0.2709,1.608,4.3006
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_744,2026-07-03 16:00:00,XRP/USDT,4h,kucoin,LONG,52,Low,Medium,NOT_ACTIONABLE,False,1.13187,1.13 - 1.13,1.11,"[""1.15"", ""1.17"", ""1.18""]",TRENDING_BULL,100,52,0,28,19,0,10,-11,0,22,COMPLETE,True,True,True,False,4.6083,-0.3923,6,0.2898,0.6874,3.2239
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_750,2026-07-04 16:00:00,XRP/USDT,4h,kucoin,NEUTRAL,37,Low,High,MONITOR_ONLY,False,1.16836,نامشخص,نامشخص,[],TRENDING_BULL,100,37,0,28,11,0,10,-18,0,16,COMPLETE,False,False,False,False,0.1155,-3.718,6,-0.9364,-2.3982,-2.8433
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_756,2026-07-05 16:00:00,XRP/USDT,4h,kucoin,NEUTRAL,20,Low,Medium,MONITOR_ONLY,False,1.13514,نامشخص,نامشخص,[],TRENDING_BULL,62,20,3,11,8,0,8,-9,0,10,COMPLETE,False,False,False,False,3.0349,-2.2552,6,1.9645,0.9576,1.1946
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_120,2026-03-21 16:00:00,DOGE/USDT,4h,kucoin,SHORT,54,Low,Low,NOT_ACTIONABLE,False,0.0941,0.093865 - 0.094491,0.095978,"[""0.092535"", ""0.091283"", ""0.090031""]",TRENDING_BEAR,62,0,54,28,19,0,5,0,0,646,COMPLETE,True,True,True,False,4.3677,-0.3188,6,2.9224,2.9224,3.8682
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_126,2026-03-22 16:00:00,DOGE/USDT,4h,kucoin,SHORT,63,Medium,Low,WATCHLIST,False,0.09046,0.090212 - 0.090874,0.092447,"[""0.088805"", ""0.087480"", ""0.086156""]",TRENDING_BEAR,100,0,63,28,27,0,6,-2,0,640,COMPLETE,False,False,False,True,1.415,-5.87,6,0.3648,0.0442,-4.8751
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_132,2026-03-23 16:00:00,DOGE/USDT,4h,kucoin,LONG,55,Medium,Low,WATCHLIST,False,0.09487,0.094337 - 0.095190,0.092312,"[""0.097002"", ""0.098708"", ""0.100413""]",UNKNOWN,25,55,3,17,28,5,7,-2,0,634,COMPLETE,False,False,False,False,0.7906,-2.5614,6,-0.6746,0.3795,-1.8446
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_138,2026-03-24 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,25,Low,Low,MONITOR_ONLY,False,0.09312,نامشخص,نامشخص,[],SIDEWAYS,62,0,25,17,19,0,3,-4,0,628,COMPLETE,False,False,False,False,5.1654,-0.0537,6,2.137,3.9412,3.5438
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_144,2026-03-25 16:00:00,DOGE/USDT,4h,kucoin,LONG,56,Medium,Low,WATCHLIST,False,0.09642,0.095937 - 0.096710,0.094101,"[""0.098353"", ""0.099899"", ""0.101445""]",TRENDING_BULL,62,56,0,28,22,0,4,-2,0,622,COMPLETE,False,False,False,True,0.3941,-6.0776,6,-0.2697,-3.8374,-5.5072
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_150,2026-03-26 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,23,Low,Medium,MONITOR_ONLY,False,0.09111,نامشخص,نامشخص,[],SIDEWAYS,50,0,23,17,20,0,7,-11,0,616,COMPLETE,False,False,False,False,1.811,-1.9976,6,1.0646,1.2403,-1.1415
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_156,2026-03-27 16:00:00,DOGE/USDT,4h,kucoin,SHORT,68,Medium,Low,WATCHLIST,False,0.09007,0.089812 - 0.090500,0.092136,"[""0.088348"", ""0.086971"", ""0.085594""]",TRENDING_BEAR,75,0,68,28,22,9,6,-4,0,610,COMPLETE,False,False,False,True,0.4663,-5.7844,6,-0.0111,-1.2324,-2.3981
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_162,2026-03-28 16:00:00,DOGE/USDT,4h,kucoin,SHORT,51,Low,Low,NOT_ACTIONABLE,False,0.09223,0.091961 - 0.092678,0.094381,"[""0.090437"", ""0.089003"", ""0.087569""]",TRENDING_BEAR,37,4,51,11,18,9,8,0,0,604,COMPLETE,True,False,False,False,2.5263,-0.206,6,1.3553,1.1601,1.7782
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_168,2026-03-29 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,48,Low,Low,MONITOR_ONLY,False,0.09059,نامشخص,نامشخص,[],TRENDING_BEAR,62,1,48,28,20,3,0,-5,0,598,COMPLETE,False,False,False,False,3.6317,-2.859,6,-0.1656,3.0136,0.3753
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_174,2026-03-30 16:00:00,DOGE/USDT,4h,kucoin,SHORT,74,Medium-High,Low,ACTIONABLE,True,0.09093,0.090672 - 0.091360,0.092995,"[""0.089209"", ""0.087833"", ""0.086457""]",TRENDING_BEAR,100,0,74,28,24,9,6,0,0,592,COMPLETE,False,False,False,False,1.7266,-2.0015,6,0.132,-0.3409,-1.3307
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_180,2026-03-31 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,49,Low,Low,MONITOR_ONLY,False,0.09214,نامشخص,نامشخص,[],TRENDING_BEAR,62,49,8,28,30,7,0,0,0,586,COMPLETE,False,False,False,False,2.5613,-0.8465,6,0.1736,1.183,0.7163
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_186,2026-04-01 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,29,Low,Medium,MONITOR_ONLY,False,0.0928,نامشخص,نامشخص,[],SIDEWAYS,62,29,0,28,17,0,3,-9,0,580,COMPLETE,False,False,False,False,0.5496,-4.1379,6,-0.6789,-2.7802,-2.7371
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_192,2026-04-02 16:00:00,DOGE/USDT,4h,kucoin,SHORT,56,Medium,Low,WATCHLIST,False,0.09026,0.090009 - 0.090678,0.092264,"[""0.088590"", ""0.087254"", ""0.085917""]",TRENDING_BEAR,75,0,56,28,22,0,6,-4,0,574,COMPLETE,False,False,False,True,0.421,-2.5482,6,-0.1329,-0.986,-1.6619
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_198,2026-04-03 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,26,Low,Low,MONITOR_ONLY,False,0.09176,نامشخص,نامشخص,[],TRENDING_BEAR,37,26,3,17,25,0,4,-4,0,568,COMPLETE,False,False,False,False,1.4712,-1.0898,6,-0.2398,-0.4359,0.5667
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_204,2026-04-04 16:00:00,DOGE/USDT,4h,kucoin,LONG,63,Medium,Low,WATCHLIST,False,0.09228,0.091963 - 0.092470,0.090759,"[""0.093547"", ""0.094561"", ""0.095575""]",TRENDING_BULL,75,63,0,28,27,0,6,-2,0,562,COMPLETE,False,False,False,True,0.1084,-2.7417,6,-0.2601,-2.3624,-1.8856
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_210,2026-04-05 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,49,Low,Low,MONITOR_ONLY,False,0.09054,نامشخص,نامشخص,[],QUIET,50,0,49,28,25,0,4,-4,0,556,COMPLETE,False,False,False,False,3.3797,-0.3313,6,2.0212,1.6899,1.5131
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_216,2026-04-06 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,24,Low,Low,MONITOR_ONLY,False,0.09191,نامشخص,نامشخص,[],SIDEWAYS,62,24,17,22,14,0,3,-5,0,550,COMPLETE,False,False,False,False,0.4352,-2.1325,6,-1.4035,-1.3818,0.3808
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_222,2026-04-07 16:00:00,DOGE/USDT,4h,kucoin,LONG,62,Medium,Low,WATCHLIST,False,0.09226,0.091948 - 0.092447,0.090761,"[""0.093509"", ""0.094509"", ""0.095508""]",TRENDING_BULL,75,62,0,28,24,0,6,0,0,544,COMPLETE,True,True,True,False,4.0863,-0.1951,6,2.894,2.4821,0.9321
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_228,2026-04-08 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,32,Low,Medium,MONITOR_ONLY,False,0.09312,نامشخص,نامشخص,[],TRENDING_BULL,62,32,2,22,14,0,3,-9,0,538,COMPLETE,False,False,False,False,0.7839,-2.3411,6,-0.7517,-1.8471,0.7517
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_234,2026-04-09 16:00:00,DOGE/USDT,4h,kucoin,LONG,50,Low,Low,NOT_ACTIONABLE,False,0.09382,0.093450 - 0.094042,0.092042,"[""0.095301"", ""0.096486"", ""0.097671""]",SIDEWAYS,50,50,1,28,22,7,3,0,0,532,COMPLETE,False,False,False,True,1.5242,-2.0252,6,-1.3217,-1.6414,1.3004
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_240,2026-04-10 16:00:00,DOGE/USDT,4h,kucoin,LONG,79,Medium-High,Low,ACTIONABLE,True,0.09504,0.094661 - 0.095267,0.093220,"[""0.096556"", ""0.097770"", ""0.098983""]",TRENDING_BULL,62,79,0,28,30,9,7,-2,0,526,COMPLETE,False,False,False,True,0.1368,-2.904,6,-1.452,-2.2938,-0.3893
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_246,2026-04-11 16:00:00,DOGE/USDT,4h,kucoin,LONG,80,Medium-High,Low,ACTIONABLE,True,0.09467,0.094325 - 0.094877,0.093012,"[""0.096052"", ""0.097157"", ""0.098262""]",TRENDING_BULL,100,80,0,28,30,9,6,0,0,520,COMPLETE,False,False,False,True,0.2113,-4.6055,6,-1.6795,-3.4647,-3.94
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_252,2026-04-12 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,49,Low,Medium,MONITOR_ONLY,False,0.09094,نامشخص,نامشخص,[],TRENDING_BEAR,75,0,49,28,20,0,6,-7,0,514,COMPLETE,False,False,False,False,2.5181,-0.4728,6,-0.099,-0.077,2.3752
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_258,2026-04-13 16:00:00,DOGE/USDT,4h,kucoin,LONG,61,Medium,Low,WATCHLIST,False,0.0931,0.092784 - 0.093290,0.091583,"[""0.094364"", ""0.095375"", ""0.096386""]",UNKNOWN,25,61,1,17,30,7,7,0,0,508,COMPLETE,True,True,True,False,5.2632,-0.7304,6,1.0741,0.5263,-0.2793
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_264,2026-04-14 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,36,Low,Low,MONITOR_ONLY,False,0.09284,نامشخص,نامشخص,[],TRENDING_BULL,37,36,17,11,14,5,6,-5,0,502,COMPLETE,False,False,False,False,4.2546,-0.4416,6,0.1616,-0.0646,3.4252
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_270,2026-04-15 16:00:00,DOGE/USDT,4h,kucoin,LONG,82,Medium-High,Low,ACTIONABLE,True,0.09602,0.095615 - 0.096263,0.094075,"[""0.097641"", ""0.098937"", ""0.100234""]",TRENDING_BULL,75,82,0,28,30,13,6,-2,0,496,COMPLETE,True,True,False,False,3.9679,-1.6871,6,-1.2289,0.4895,3.5409
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_276,2026-04-16 16:00:00,DOGE/USDT,4h,kucoin,LONG,71,Medium-High,Medium,ACTIONABLE,True,0.09942,0.098941 - 0.099707,0.097122,"[""0.101335"", ""0.102867"", ""0.104399""]",TRENDING_BULL,62,71,0,28,27,11,7,-9,0,490,COMPLETE,True,False,False,True,2.7459,-2.7057,6,-0.1811,-1.3579,0.5432
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_282,2026-04-17 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,44,Low,Medium,MONITOR_ONLY,False,0.09996,نامشخص,نامشخص,[],TRENDING_BULL,100,44,0,28,14,3,6,-9,0,484,COMPLETE,False,False,False,False,0.6703,-5.6623,6,-0.5002,-1.0704,-5.112
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_288,2026-04-18 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,28,Low,Low,MONITOR_ONLY,False,0.09485,نامشخص,نامشخص,[],TRENDING_BULL,62,0,28,17,28,0,4,-5,0,478,COMPLETE,False,False,False,False,1.6552,-1.4233,6,-0.0633,-0.7169,-0.3795
