gate,family,description,verdict,live_safe,samples,rows,sample_share_pct,avg_return_pct,median_return_pct,win_rate,target_1_hit_rate,stop_hit_rate,mfe_mean_pct,mae_mean_pct,mfe_mae_ratio,best_return_pct,worst_return_pct,avg_4h_return_pct,avg_12h_return_pct,avg_24h_return_pct,research_score,warnings,filters
NOT_ACTIONABLE_ONLY,actionability,NOT_ACTIONABLE فقط برای کنترل منفی؛ معمولاً نباید candidate شود.,REJECT_NEGATIVE_EDGE,True,73,73,24.75,-0.3441,-0.4916,43.84,42.47,38.36,1.5825,-2.111,0.75,3.8682,-7.4519,-0.1944,-0.4442,-0.3441,-0.4204,"[""میانگین بازده منفی است.""]","{""actionability_in"": [""NOT_ACTIONABLE""]}"
CONFIDENCE_LOW,confidence,فقط confidence=Low.,REJECT_NEGATIVE_EDGE,True,73,73,24.75,-0.3441,-0.4916,43.84,42.47,38.36,1.5825,-2.111,0.75,3.8682,-7.4519,-0.1944,-0.4442,-0.3441,-0.4204,"[""میانگین بازده منفی است.""]","{""confidence_in"": [""Low""]}"
SCORE_BUCKET_50_59,score_bucket,score 50-59,REJECT_NEGATIVE_EDGE,True,141,141,47.8,-0.3696,-0.5225,43.97,47.52,44.68,1.9169,-2.1737,0.882,9.0062,-10.3172,-0.1436,-0.3258,-0.3696,-0.4434,"[""میانگین بازده منفی است.""]","{""score_min"": 50, ""score_max"": 59}"
SYMBOL_WATCH_OR_ACTIONABLE_BTCUSDT,symbol_actionability,BTC/USDT + WATCHLIST/ACTIONABLE.,REJECT_NEGATIVE_EDGE,True,40,40,13.56,-0.3534,-0.1508,47.5,42.5,50.0,1.5604,-1.8953,0.823,5.98,-5.1034,-0.1759,-0.3657,-0.3534,-0.4836,"[""میانگین بازده منفی است.""]","{""symbol_in"": [""BTC/USDT""], ""actionability_in"": [""WATCHLIST"", ""ACTIONABLE"", ""HIGH_ACTIONABILITY""]}"
SYMBOL_WATCH_OR_ACTIONABLE_XRPUSDT,symbol_actionability,XRP/USDT + WATCHLIST/ACTIONABLE.,REJECT_NEGATIVE_EDGE,True,32,32,10.85,-0.3059,-0.5692,43.75,46.88,56.25,1.8419,-2.3376,0.788,4.6531,-4.0671,-0.4339,-0.6165,-0.3059,-0.5145,"[""میانگین بازده منفی است.""]","{""symbol_in"": [""XRP/USDT""], ""actionability_in"": [""WATCHLIST"", ""ACTIONABLE"", ""HIGH_ACTIONABILITY""]}"
SYMBOL_SOLUSDT,symbol,فقط نماد SOL/USDT.,REJECT_NEGATIVE_EDGE,True,53,53,17.97,-0.3751,-0.3641,45.28,47.17,52.83,2.2285,-2.7729,0.804,6.9713,-10.3172,-0.325,-0.63,-0.3751,-0.5221,"[""میانگین بازده منفی است.""]","{""symbol_in"": [""SOL/USDT""]}"
RISK_LOW,risk,فقط risk_label=Low.,REJECT_NEGATIVE_EDGE,True,211,211,71.53,-0.4105,-0.4932,44.08,45.97,49.29,1.8012,-2.1829,0.825,6.9713,-7.4519,-0.0898,-0.3507,-0.4105,-0.55,"[""میانگین بازده منفی است.""]","{""risk_in"": [""Low""]}"
SCORE_BUCKET_70_79,score_bucket,score 70-79,REJECT_NEGATIVE_EDGE,True,44,44,14.92,-0.5572,-0.2789,43.18,45.45,52.27,1.7045,-2.4927,0.684,5.4035,-6.4619,-0.4371,-0.6422,-0.5572,-0.7593,"[""میانگین بازده منفی است.""]","{""score_min"": 70, ""score_max"": 79}"
SYMBOL_SIDE_SCORE_GE_60_BTCUSDT_LONG,symbol_side_score,BTC/USDT + LONG + score >= 60.,REJECT_INSUFFICIENT_SAMPLE,True,22,22,7.46,-0.0837,0.4034,59.09,45.45,36.36,1.3381,-1.5521,0.862,2.7195,-3.5171,-0.1366,-0.1127,-0.0837,0.1418,"[""sample کمتر از حداقل 30 است.""]","{""symbol_in"": [""BTC/USDT""], ""side_in"": [""LONG""], ""score_min"": 60}"
SYMBOL_SIDE_XRPUSDT_SHORT,symbol_side,XRP/USDT فقط SHORT.,REJECT_INSUFFICIENT_SAMPLE,True,24,24,8.14,-0.032,-0.1308,50.0,62.5,50.0,2.0466,-2.0814,0.983,3.1476,-3.613,-0.2579,-0.3537,-0.032,0.0947,"[""sample کمتر از حداقل 30 است.""]","{""symbol_in"": [""XRP/USDT""], ""side_in"": [""SHORT""]}"
SYMBOL_SIDE_SCORE_GE_60_SOLUSDT_LONG,symbol_side_score,SOL/USDT + LONG + score >= 60.,REJECT_INSUFFICIENT_SAMPLE,True,15,15,5.08,-0.1358,0.1781,60.0,46.67,53.33,1.6051,-2.4854,0.646,5.4035,-4.6855,-0.6914,-0.7381,-0.1358,-0.048,"[""sample کمتر از حداقل 30 است.""]","{""symbol_in"": [""SOL/USDT""], ""side_in"": [""LONG""], ""score_min"": 60}"
SYMBOL_SIDE_SOLUSDT_LONG,symbol_side,SOL/USDT فقط LONG.,REJECT_INSUFFICIENT_SAMPLE,True,24,24,8.14,-0.0637,0.1365,54.17,45.83,54.17,2.0345,-2.359,0.862,5.4035,-4.6855,-0.3392,-0.3916,-0.0637,-0.0916,"[""sample کمتر از حداقل 30 است.""]","{""symbol_in"": [""SOL/USDT""], ""side_in"": [""LONG""]}"
SYMBOL_SIDE_SCORE_GE_60_ETHUSDT_LONG,symbol_side_score,ETH/USDT + LONG + score >= 60.,REJECT_INSUFFICIENT_SAMPLE,True,11,11,3.73,-0.2584,0.6531,54.55,45.45,45.45,1.7215,-2.3947,0.719,2.8769,-5.0698,-0.3635,-0.6554,-0.2584,-0.1163,"[""sample کمتر از حداقل 30 است.""]","{""symbol_in"": [""ETH/USDT""], ""side_in"": [""LONG""], ""score_min"": 60}"
SYMBOL_ACTIONABLE_DOGEUSDT,symbol_actionability,DOGE/USDT + ACTIONABLE.,REJECT_INSUFFICIENT_SAMPLE,True,10,10,3.39,-0.1371,-0.1261,50.0,40.0,50.0,2.0676,-2.7929,0.74,3.5409,-3.94,-0.8977,-1.1063,-0.1371,-0.2052,"[""sample کمتر از حداقل 30 است.""]","{""symbol_in"": [""DOGE/USDT""], ""actionability_in"": [""ACTIONABLE"", ""HIGH_ACTIONABILITY""]}"
SYMBOL_SIDE_ETHUSDT_LONG,symbol_side,ETH/USDT فقط LONG.,REJECT_INSUFFICIENT_SAMPLE,True,20,20,6.78,-0.3133,0.3026,55.0,50.0,50.0,1.6455,-2.359,0.698,2.8769,-5.6986,-0.2618,-0.5145,-0.3133,-0.211,"[""sample کمتر از حداقل 30 است.""]","{""symbol_in"": [""ETH/USDT""], ""side_in"": [""LONG""]}"
SYMBOL_SIDE_SCORE_GE_60_ETHUSDT_SHORT,symbol_side_score,ETH/USDT + SHORT + score >= 60.,REJECT_INSUFFICIENT_SAMPLE,True,11,11,3.73,-0.2758,-0.5649,45.45,45.45,54.55,2.358,-2.6642,0.885,5.6706,-4.3116,-0.0079,-0.4457,-0.2758,-0.3378,"[""sample کمتر از حداقل 30 است.""]","{""symbol_in"": [""ETH/USDT""], ""side_in"": [""SHORT""], ""score_min"": 60}"
SYMBOL_SIDE_SCORE_GE_60_SOLUSDT_SHORT,symbol_side_score,SOL/USDT + SHORT + score >= 60.,REJECT_INSUFFICIENT_SAMPLE,True,13,13,4.41,-0.0705,-0.3641,30.77,53.85,53.85,2.5528,-2.6822,0.952,4.6736,-5.2498,-0.1319,-0.4391,-0.0705,-0.3397,"[""sample کمتر از حداقل 30 است.""]","{""symbol_in"": [""SOL/USDT""], ""side_in"": [""SHORT""], ""score_min"": 60}"
HISTORICAL_EDGE_SCORE_GE_10,component,historical_edge_score >= 10.,REJECT_INSUFFICIENT_SAMPLE,True,14,14,4.75,-0.3625,-0.0116,50.0,28.57,35.71,1.0227,-1.6945,0.604,1.75,-3.3236,-0.2337,-0.2012,-0.3625,-0.3586,"[""sample کمتر از حداقل 30 است.""]","{""historical_edge_score_min"": 10}"
SCORE_GE_70_SHORT,score_side,score >= 70 + SHORT.,REJECT_INSUFFICIENT_SAMPLE,True,21,21,7.12,-0.2412,-0.6433,38.1,47.62,47.62,2.0866,-2.3307,0.895,3.3114,-5.1034,-0.5103,-0.4424,-0.2412,-0.3908,"[""sample کمتر از حداقل 30 است.""]","{""score_min"": 70, ""side_in"": [""SHORT""]}"
SHORT_SCORE_GE_70,component,short_score >= 70.,REJECT_INSUFFICIENT_SAMPLE,True,21,21,7.12,-0.2412,-0.6433,38.1,47.62,47.62,2.0866,-2.3307,0.895,3.3114,-5.1034,-0.5103,-0.4424,-0.2412,-0.3908,"[""sample کمتر از حداقل 30 است.""]","{""short_score_min"": 70}"
SYMBOL_SIDE_XRPUSDT_LONG,symbol_side,XRP/USDT فقط LONG.,REJECT_INSUFFICIENT_SAMPLE,True,17,17,5.76,-0.319,0.0624,52.94,35.29,52.94,1.6464,-2.4839,0.663,4.6531,-4.3192,-0.6399,-0.9029,-0.319,-0.4062,"[""sample کمتر از حداقل 30 است.""]","{""symbol_in"": [""XRP/USDT""], ""side_in"": [""LONG""]}"
SYMBOL_SIDE_ETHUSDT_SHORT,symbol_side,ETH/USDT فقط SHORT.,REJECT_INSUFFICIENT_SAMPLE,True,28,28,9.49,-0.4317,-0.4215,39.29,50.0,39.29,2.007,-2.3344,0.86,5.6706,-4.4434,-0.0507,-0.3058,-0.4317,-0.4846,"[""sample کمتر از حداقل 30 است.""]","{""symbol_in"": [""ETH/USDT""], ""side_in"": [""SHORT""]}"
SYMBOL_SIDE_BNBUSDT_SHORT,symbol_side,BNB/USDT فقط SHORT.,REJECT_INSUFFICIENT_SAMPLE,True,20,20,6.78,-0.285,-0.832,35.0,40.0,45.0,1.5992,-1.7962,0.89,3.3114,-2.8205,-0.2145,-0.2353,-0.285,-0.5187,"[""sample کمتر از حداقل 30 است.""]","{""symbol_in"": [""BNB/USDT""], ""side_in"": [""SHORT""]}"
ACTIONABLE_SHORT,actionability_side,ACTIONABLE فقط سمت SHORT.,REJECT_INSUFFICIENT_SAMPLE,True,16,16,5.42,-0.2818,-1.0805,37.5,37.5,50.0,1.9146,-2.1925,0.873,3.3114,-3.5864,-0.3437,-0.1353,-0.2818,-0.531,"[""sample کمتر از حداقل 30 است.""]","{""side_in"": [""SHORT""], ""actionability_in"": [""ACTIONABLE"", ""HIGH_ACTIONABILITY""]}"
ACTIONABLE_SCORE_GE_50_SHORT,actionability_score_side,ACTIONABLE + score >= 50 + SHORT.,REJECT_INSUFFICIENT_SAMPLE,True,16,16,5.42,-0.2818,-1.0805,37.5,37.5,50.0,1.9146,-2.1925,0.873,3.3114,-3.5864,-0.3437,-0.1353,-0.2818,-0.531,"[""sample کمتر از حداقل 30 است.""]","{""actionability_in"": [""ACTIONABLE"", ""HIGH_ACTIONABILITY""], ""score_min"": 50, ""side_in"": [""SHORT""]}"
ACTIONABLE_SCORE_GE_60_SHORT,actionability_score_side,ACTIONABLE + score >= 60 + SHORT.,REJECT_INSUFFICIENT_SAMPLE,True,16,16,5.42,-0.2818,-1.0805,37.5,37.5,50.0,1.9146,-2.1925,0.873,3.3114,-3.5864,-0.3437,-0.1353,-0.2818,-0.531,"[""sample کمتر از حداقل 30 است.""]","{""actionability_in"": [""ACTIONABLE"", ""HIGH_ACTIONABILITY""], ""score_min"": 60, ""side_in"": [""SHORT""]}"
ACTIONABLE_SCORE_GE_70_SHORT,actionability_score_side,ACTIONABLE + score >= 70 + SHORT.,REJECT_INSUFFICIENT_SAMPLE,True,16,16,5.42,-0.2818,-1.0805,37.5,37.5,50.0,1.9146,-2.1925,0.873,3.3114,-3.5864,-0.3437,-0.1353,-0.2818,-0.531,"[""sample کمتر از حداقل 30 است.""]","{""actionability_in"": [""ACTIONABLE"", ""HIGH_ACTIONABILITY""], ""score_min"": 70, ""side_in"": [""SHORT""]}"
SHORT_SCORE60_ACTIONABLE,composite,SHORT + ACTIONABLE + score>=60.,REJECT_INSUFFICIENT_SAMPLE,True,16,16,5.42,-0.2818,-1.0805,37.5,37.5,50.0,1.9146,-2.1925,0.873,3.3114,-3.5864,-0.3437,-0.1353,-0.2818,-0.531,"[""sample کمتر از حداقل 30 است.""]","{""side_in"": [""SHORT""], ""actionability_in"": [""ACTIONABLE"", ""HIGH_ACTIONABILITY""], ""score_min"": 60}"
SYMBOL_SIDE_SCORE_GE_60_DOGEUSDT_LONG,symbol_side_score,DOGE/USDT + LONG + score >= 60.,REJECT_INSUFFICIENT_SAMPLE,True,15,15,5.08,-0.5703,-0.3893,40.0,46.67,46.67,2.1405,-2.5641,0.835,3.5409,-6.4619,-0.0916,-0.5257,-0.5703,-0.5698,"[""sample کمتر از حداقل 30 است.""]","{""symbol_in"": [""DOGE/USDT""], ""side_in"": [""LONG""], ""score_min"": 60}"
REGIME_SIDEWAYS,regime,فقط regime=SIDEWAYS.,REJECT_INSUFFICIENT_SAMPLE,True,10,10,3.39,-0.5985,-1.1648,40.0,50.0,60.0,2.0087,-2.2926,0.876,1.9481,-3.3227,0.0185,-0.8235,-0.5985,-0.6079,"[""sample کمتر از حداقل 30 است.""]","{""regime_in"": [""SIDEWAYS""]}"
SYMBOL_SIDE_DOGEUSDT_LONG,symbol_side,DOGE/USDT فقط LONG.,REJECT_INSUFFICIENT_SAMPLE,True,23,23,7.8,-0.5396,-0.4916,39.13,47.83,52.17,2.4122,-2.6435,0.912,3.9741,-6.4619,-0.1965,-0.4821,-0.5396,-0.6877,"[""sample کمتر از حداقل 30 است.""]","{""symbol_in"": [""DOGE/USDT""], ""side_in"": [""LONG""]}"
SYMBOL_SIDE_BTCUSDT_SHORT,symbol_side,BTC/USDT فقط SHORT.,REJECT_INSUFFICIENT_SAMPLE,True,19,19,6.44,-0.4553,-0.4804,36.84,36.84,52.63,1.8481,-2.1853,0.846,5.98,-5.1034,-0.0794,-0.5804,-0.4553,-0.733,"[""sample کمتر از حداقل 30 است.""]","{""symbol_in"": [""BTC/USDT""], ""side_in"": [""SHORT""]}"
SYMBOL_SIDE_SOLUSDT_SHORT,symbol_side,SOL/USDT فقط SHORT.,REJECT_INSUFFICIENT_SAMPLE,True,29,29,9.83,-0.6327,-0.5433,37.93,48.28,51.72,2.3891,-3.1154,0.767,6.9713,-10.3172,-0.3132,-0.8273,-0.6327,-0.8608,"[""sample کمتر از حداقل 30 است.""]","{""symbol_in"": [""SOL/USDT""], ""side_in"": [""SHORT""]}"
REGIME_UNKNOWN,regime,فقط regime=UNKNOWN.,REJECT_INSUFFICIENT_SAMPLE,True,10,10,3.39,-1.4731,-1.4772,20.0,20.0,40.0,1.5277,-2.2235,0.687,0.8196,-5.3012,0.0242,-0.0035,-1.4731,-1.5318,"[""sample کمتر از حداقل 30 است.""]","{""regime_in"": [""UNKNOWN""]}"
SYMBOL_SIDE_SCORE_GE_80_XRPUSDT_LONG,symbol_side_score,XRP/USDT + LONG + score >= 80.,REJECT_TOO_SMALL,True,1,1,0.34,4.6531,4.6531,100.0,100.0,0.0,4.7767,-1.3503,3.538,4.6531,4.6531,-0.548,0.4408,4.6531,2.8533,"[""sample بسیار کم است: 1""]","{""symbol_in"": [""XRP/USDT""], ""side_in"": [""LONG""], ""score_min"": 80}"
SYMBOL_SIDE_SCORE_GE_80_BNBUSDT_SHORT,symbol_side_score,BNB/USDT + SHORT + score >= 80.,REJECT_TOO_SMALL,True,1,1,0.34,3.3114,3.3114,100.0,100.0,0.0,4.2989,-0.9139,4.704,3.3114,3.3114,-0.4844,1.5213,3.3114,2.725,"[""sample بسیار کم است: 1""]","{""symbol_in"": [""BNB/USDT""], ""side_in"": [""SHORT""], ""score_min"": 80}"
SYMBOL_SIDE_SCORE_GE_80_BTCUSDT_SHORT,symbol_side_score,BTC/USDT + SHORT + score >= 80.,REJECT_TOO_SMALL,True,1,1,0.34,2.1183,2.1183,100.0,100.0,0.0,3.1668,-0.7856,4.031,2.1183,2.1183,-0.3192,-0.3099,2.1183,2.4398,"[""sample بسیار کم است: 1""]","{""symbol_in"": [""BTC/USDT""], ""side_in"": [""SHORT""], ""score_min"": 80}"
SYMBOL_SIDE_ACTIONABLE_BNBUSDT_LONG,symbol_side_actionability,BNB/USDT + LONG + ACTIONABLE.,REJECT_TOO_SMALL,True,6,6,2.03,0.9173,1.1622,83.33,100.0,33.33,2.5255,-0.9158,2.758,1.788,-0.6931,0.4061,0.1716,0.9173,1.7527,"[""sample بسیار کم است: 6""]","{""symbol_in"": [""BNB/USDT""], ""side_in"": [""LONG""], ""actionability_in"": [""ACTIONABLE"", ""HIGH_ACTIONABILITY""]}"
SYMBOL_ACTIONABLE_BNBUSDT,symbol_actionability,BNB/USDT + ACTIONABLE.,REJECT_TOO_SMALL,True,9,9,3.05,1.0104,1.2726,77.78,88.89,33.33,2.8408,-1.1226,2.531,3.3114,-2.4441,0.2036,0.5817,1.0104,1.6788,"[""sample بسیار کم است: 9""]","{""symbol_in"": [""BNB/USDT""], ""actionability_in"": [""ACTIONABLE"", ""HIGH_ACTIONABILITY""]}"
SCORE_GE_80_SHORT,score_side,score >= 80 + SHORT.,REJECT_TOO_SMALL,True,4,4,1.36,1.3445,2.5575,75.0,75.0,25.0,2.925,-2.0213,1.447,3.3114,-3.0484,-0.7016,-0.54,1.3445,1.4106,"[""sample بسیار کم است: 4""]","{""score_min"": 80, ""side_in"": [""SHORT""]}"
VOLUME_SCORE_GE_15,component,volume_score >= 15.,REJECT_TOO_SMALL,True,6,6,2.03,0.9725,1.3481,66.67,83.33,33.33,2.8219,-1.7596,1.604,3.2087,-1.6931,-0.5937,-0.4532,0.9725,1.2454,"[""sample بسیار کم است: 6""]","{""volume_score_min"": 15}"
SYMBOL_SIDE_SCORE_GE_80_BNBUSDT_LONG,symbol_side_score,BNB/USDT + LONG + score >= 80.,REJECT_TOO_SMALL,True,4,4,1.36,0.729,0.9105,75.0,100.0,50.0,1.9031,-1.151,1.653,1.788,-0.6931,0.5232,-0.2748,0.729,1.2065,"[""sample بسیار کم است: 4""]","{""symbol_in"": [""BNB/USDT""], ""side_in"": [""LONG""], ""score_min"": 80}"
SYMBOL_SIDE_ACTIONABLE_BNBUSDT_SHORT,symbol_side_actionability,BNB/USDT + SHORT + ACTIONABLE.,REJECT_TOO_SMALL,True,3,3,1.02,1.1968,2.7232,66.67,66.67,33.33,3.4714,-1.5362,2.26,3.3114,-2.4441,-0.2013,1.4018,1.1968,1.0879,"[""sample بسیار کم است: 3""]","{""symbol_in"": [""BNB/USDT""], ""side_in"": [""SHORT""], ""actionability_in"": [""ACTIONABLE"", ""HIGH_ACTIONABILITY""]}"
ACTIONABLE_SCORE_GE_80_SHORT,actionability_score_side,ACTIONABLE + score >= 80 + SHORT.,REJECT_TOO_SMALL,True,3,3,1.02,1.0865,2.9966,66.67,66.67,33.33,2.8444,-2.4332,1.169,3.3114,-3.0484,-0.8291,-0.6166,1.0865,0.9439,"[""sample بسیار کم است: 3""]","{""actionability_in"": [""ACTIONABLE"", ""HIGH_ACTIONABILITY""], ""score_min"": 80, ""side_in"": [""SHORT""]}"
SYMBOL_SIDE_SCORE_GE_80_DOGEUSDT_LONG,symbol_side_score,DOGE/USDT + LONG + score >= 80.,REJECT_TOO_SMALL,True,3,3,1.02,0.8025,2.8066,66.67,66.67,33.33,3.0634,-2.3749,1.29,3.5409,-3.94,-1.0491,-0.7173,0.8025,0.8662,"[""sample بسیار کم است: 3""]","{""symbol_in"": [""DOGE/USDT""], ""side_in"": [""LONG""], ""score_min"": 80}"
SYMBOL_ACTIONABLE_XRPUSDT,symbol_actionability,XRP/USDT + ACTIONABLE.,REJECT_TOO_SMALL,True,5,5,1.69,1.0802,0.1246,60.0,60.0,40.0,2.2592,-1.8324,1.233,4.6531,-1.3162,-0.4206,-0.1184,1.0802,0.8143,"[""sample بسیار کم است: 5""]","{""symbol_in"": [""XRP/USDT""], ""actionability_in"": [""ACTIONABLE"", ""HIGH_ACTIONABILITY""]}"
SYMBOL_SIDE_ACTIONABLE_XRPUSDT_SHORT,symbol_side_actionability,XRP/USDT + SHORT + ACTIONABLE.,REJECT_TOO_SMALL,True,3,3,1.02,0.4143,0.1246,66.67,66.67,33.33,2.1014,-1.4861,1.414,2.4345,-1.3162,-0.2238,0.4865,0.4143,0.7559,"[""sample بسیار کم است: 3""]","{""symbol_in"": [""XRP/USDT""], ""side_in"": [""SHORT""], ""actionability_in"": [""ACTIONABLE"", ""HIGH_ACTIONABILITY""]}"
SYMBOL_SIDE_ACTIONABLE_XRPUSDT_LONG,symbol_side_actionability,XRP/USDT + LONG + ACTIONABLE.,REJECT_TOO_SMALL,True,2,2,0.68,2.079,2.079,50.0,50.0,50.0,2.496,-2.3518,1.061,4.6531,-0.4951,-0.716,-1.0257,2.079,0.5429,"[""sample بسیار کم است: 2""]","{""symbol_in"": [""XRP/USDT""], ""side_in"": [""LONG""], ""actionability_in"": [""ACTIONABLE"", ""HIGH_ACTIONABILITY""]}"
SYMBOL_SIDE_SCORE_GE_80_ETHUSDT_LONG,symbol_side_score,ETH/USDT + LONG + score >= 80.,REJECT_TOO_SMALL,True,2,2,0.68,0.5208,0.5208,50.0,50.0,50.0,2.0627,-1.6347,1.262,2.0919,-1.0502,0.3281,0.0858,0.5208,0.1607,"[""sample بسیار کم است: 2""]","{""symbol_in"": [""ETH/USDT""], ""side_in"": [""LONG""], ""score_min"": 80}"
CONFIDENCE_HIGH,confidence,فقط confidence=High.,REJECT_TOO_SMALL,True,7,7,2.37,0.0955,0.453,57.14,42.86,57.14,1.6763,-2.0381,0.822,3.3114,-3.7227,-0.144,-0.162,0.0955,-0.0074,"[""sample بسیار کم است: 7""]","{""confidence_in"": [""High""]}"
SYMBOL_SIDE_SCORE_GE_80_DOGEUSDT_SHORT,symbol_side_score,DOGE/USDT + SHORT + score >= 80.,REJECT_TOO_SMALL,True,2,2,0.68,-0.0259,-0.0259,50.0,50.0,50.0,2.1172,-3.1928,0.663,2.9966,-3.0484,-1.0014,-1.6856,-0.0259,-0.0404,"[""sample بسیار کم است: 2""]","{""symbol_in"": [""DOGE/USDT""], ""side_in"": [""SHORT""], ""score_min"": 80}"
SYMBOL_SIDE_ACTIONABLE_DOGEUSDT_LONG,symbol_side_actionability,DOGE/USDT + LONG + ACTIONABLE.,REJECT_TOO_SMALL,True,7,7,2.37,0.0017,0.1371,57.14,42.86,57.14,2.1022,-2.7917,0.753,3.5409,-3.94,-1.0151,-1.0502,0.0017,-0.0596,"[""sample بسیار کم است: 7""]","{""symbol_in"": [""DOGE/USDT""], ""side_in"": [""LONG""], ""actionability_in"": [""ACTIONABLE"", ""HIGH_ACTIONABILITY""]}"
RISK_HIGH,risk,فقط risk_label=High.,REJECT_TOO_SMALL,True,8,8,2.71,-0.4264,-0.0551,50.0,50.0,37.5,2.7212,-3.5938,0.757,2.8058,-4.3192,-1.4192,-1.5945,-0.4264,-0.1195,"[""sample بسیار کم است: 8""]","{""risk_in"": [""High""]}"
SCORE_BUCKET_90_PLUS,score_bucket,score >= 90,REJECT_TOO_SMALL,True,1,1,0.34,0.453,0.453,100.0,0.0,100.0,0.5583,-2.2619,0.247,0.453,0.453,-0.2628,-0.3876,0.453,-0.2426,"[""sample بسیار کم است: 1""]","{""score_min"": 90}"
SYMBOL_SIDE_ACTIONABLE_SOLUSDT_LONG,symbol_side_actionability,SOL/USDT + LONG + ACTIONABLE.,REJECT_TOO_SMALL,True,6,6,2.03,-0.3615,-1.1837,50.0,50.0,66.67,1.9459,-2.9698,0.655,5.4035,-4.6855,-0.712,-0.8671,-0.3615,-0.3629,"[""sample بسیار کم است: 6""]","{""symbol_in"": [""SOL/USDT""], ""side_in"": [""LONG""], ""actionability_in"": [""ACTIONABLE"", ""HIGH_ACTIONABILITY""]}"
SYMBOL_SIDE_ACTIONABLE_DOGEUSDT_SHORT,symbol_side_actionability,DOGE/USDT + SHORT + ACTIONABLE.,REJECT_TOO_SMALL,True,3,3,1.02,-0.4608,-1.3307,33.33,33.33,33.33,1.987,-2.7957,0.711,2.9966,-3.0484,-0.6236,-1.2374,-0.4608,-0.4247,"[""sample بسیار کم است: 3""]","{""symbol_in"": [""DOGE/USDT""], ""side_in"": [""SHORT""], ""actionability_in"": [""ACTIONABLE"", ""HIGH_ACTIONABILITY""]}"
SYMBOL_SIDE_SCORE_GE_60_XRPUSDT_LONG,symbol_side_score,XRP/USDT + LONG + score >= 60.,REJECT_TOO_SMALL,True,9,9,3.05,-0.0458,-0.4951,44.44,33.33,66.67,1.8289,-2.7252,0.671,4.6531,-3.3416,-0.6611,-1.2103,-0.0458,-0.4748,"[""sample بسیار کم است: 9""]","{""symbol_in"": [""XRP/USDT""], ""side_in"": [""LONG""], ""score_min"": 60}"
SYMBOL_ACTIONABLE_SOLUSDT,symbol_actionability,SOL/USDT + ACTIONABLE.,REJECT_TOO_SMALL,True,8,8,2.71,-0.4213,-0.6006,37.5,37.5,62.5,1.6163,-2.6592,0.608,5.4035,-4.6855,-0.6543,-0.8879,-0.4213,-0.6943,"[""sample بسیار کم است: 8""]","{""symbol_in"": [""SOL/USDT""], ""actionability_in"": [""ACTIONABLE"", ""HIGH_ACTIONABILITY""]}"
REGIME_QUIET,regime,فقط regime=QUIET.,REJECT_TOO_SMALL,True,1,1,0.34,-0.182,-0.182,0.0,0.0,0.0,1.4364,-1.3413,1.071,-0.182,-0.182,0.1866,-0.7721,-0.182,-0.7761,"[""sample بسیار کم است: 1""]","{""regime_in"": [""QUIET""]}"
SYMBOL_SIDE_ACTIONABLE_ETHUSDT_SHORT,symbol_side_actionability,ETH/USDT + SHORT + ACTIONABLE.,REJECT_TOO_SMALL,True,3,3,1.02,-1.1287,-1.289,33.33,33.33,66.67,1.8321,-3.2316,0.567,1.4892,-3.5864,-0.5008,-0.4235,-1.1287,-0.9837,"[""sample بسیار کم است: 3""]","{""symbol_in"": [""ETH/USDT""], ""side_in"": [""SHORT""], ""actionability_in"": [""ACTIONABLE"", ""HIGH_ACTIONABILITY""]}"
SYMBOL_SIDE_ACTIONABLE_BTCUSDT_LONG,symbol_side_actionability,BTC/USDT + LONG + ACTIONABLE.,REJECT_TOO_SMALL,True,5,5,1.69,-0.9782,-1.3951,40.0,20.0,80.0,0.612,-2.3969,0.255,1.9392,-3.5171,-0.3477,-0.7659,-0.9782,-1.2238,"[""sample بسیار کم است: 5""]","{""symbol_in"": [""BTC/USDT""], ""side_in"": [""LONG""], ""actionability_in"": [""ACTIONABLE"", ""HIGH_ACTIONABILITY""]}"
SYMBOL_SIDE_SCORE_GE_80_BTCUSDT_LONG,symbol_side_score,BTC/USDT + LONG + score >= 80.,REJECT_TOO_SMALL,True,5,5,1.69,-1.0161,-1.3951,40.0,20.0,80.0,0.6001,-2.3296,0.258,1.75,-3.5171,-0.1777,-0.853,-1.0161,-1.239,"[""sample بسیار کم است: 5""]","{""symbol_in"": [""BTC/USDT""], ""side_in"": [""LONG""], ""score_min"": 80}"
SYMBOL_ACTIONABLE_ETHUSDT,symbol_actionability,ETH/USDT + ACTIONABLE.,REJECT_TOO_SMALL,True,7,7,2.37,-1.1492,-1.0502,28.57,28.57,71.43,1.4168,-3.2597,0.435,2.0919,-5.0698,-0.4012,-0.9578,-1.1492,-1.3617,"[""sample بسیار کم است: 7""]","{""symbol_in"": [""ETH/USDT""], ""actionability_in"": [""ACTIONABLE"", ""HIGH_ACTIONABILITY""]}"
SYMBOL_SIDE_ACTIONABLE_ETHUSDT_LONG,symbol_side_actionability,ETH/USDT + LONG + ACTIONABLE.,REJECT_TOO_SMALL,True,4,4,1.36,-1.1646,-0.8403,25.0,25.0,75.0,1.1054,-3.2809,0.337,2.0919,-5.0698,-0.3265,-1.3586,-1.1646,-1.3666,"[""sample بسیار کم است: 4""]","{""symbol_in"": [""ETH/USDT""], ""side_in"": [""LONG""], ""actionability_in"": [""ACTIONABLE"", ""HIGH_ACTIONABILITY""]}"
