run_id,generated_utc,version,status,symbol,timeframe,decision_id,decision_side,decision_score,primary_root_cause,root_cause_direction,root_cause_confidence,root_cause_probability_pct,root_cause_evidence_quality,root_cause_verdict,evidence_total,official_evidence_total,narrative_label,narrative_direction,narrative_theme,causal_primary_cause,catalyst_score
root_cause_20260717_201451,2026-07-17T20:14:51.593390+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,16e7c62c85964757,LONG,52,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,59.85,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,15,10,MIXED_NARRATIVE_CONFLICT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,42
root_cause_20260717_201501,2026-07-17T20:15:01.826170+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,16e7c62c85964757,LONG,52,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,59.85,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,15,10,MIXED_NARRATIVE_CONFLICT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,42
root_cause_20260717_231331,2026-07-17T23:13:31.274457+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,16e7c62c85964757,LONG,52,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,59.31,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,15,10,MIXED_NARRATIVE_CONFLICT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,44
root_cause_20260717_231338,2026-07-17T23:13:38.414928+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,16e7c62c85964757,LONG,52,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,59.31,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,15,10,MIXED_NARRATIVE_CONFLICT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,44
root_cause_20260717_231353,2026-07-17T23:13:53.434041+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,16e7c62c85964757,LONG,52,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,59.31,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,15,10,MIXED_NARRATIVE_CONFLICT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,44
root_cause_20260717_231405,2026-07-17T23:14:05.143978+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,16e7c62c85964757,LONG,52,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,59.31,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,15,10,MIXED_NARRATIVE_CONFLICT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,44
root_cause_20260718_071336,2026-07-18T07:13:36.185779+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,d397f2108ee4c3ee,NEUTRAL,30,MACRO_POLICY_PRESSURE,BEARISH,HIGH,70.42,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,13,10,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,43
root_cause_20260718_071344,2026-07-18T07:13:44.552798+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,d397f2108ee4c3ee,NEUTRAL,30,MACRO_POLICY_PRESSURE,BEARISH,HIGH,70.42,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,13,10,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,43
root_cause_20260718_071359,2026-07-18T07:13:59.526056+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,d397f2108ee4c3ee,NEUTRAL,30,MACRO_POLICY_PRESSURE,BEARISH,HIGH,70.42,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,13,10,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,43
root_cause_20260718_071411,2026-07-18T07:14:11.594017+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,d397f2108ee4c3ee,NEUTRAL,30,MACRO_POLICY_PRESSURE,BEARISH,HIGH,70.42,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,13,10,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,43
root_cause_20260718_113423,2026-07-18T11:34:23.214723+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,27c1a62dadf0ae27,NEUTRAL,15,MACRO_POLICY_PRESSURE,BEARISH,HIGH,69.19,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,13,10,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,42
root_cause_20260718_113431,2026-07-18T11:34:31.623357+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,27c1a62dadf0ae27,NEUTRAL,15,MACRO_POLICY_PRESSURE,BEARISH,HIGH,69.19,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,13,10,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,42
root_cause_20260718_113442,2026-07-18T11:34:42.807222+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,27c1a62dadf0ae27,NEUTRAL,15,MACRO_POLICY_PRESSURE,BEARISH,HIGH,69.19,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,13,10,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,42
root_cause_20260718_113453,2026-07-18T11:34:53.560220+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,27c1a62dadf0ae27,NEUTRAL,15,MACRO_POLICY_PRESSURE,BEARISH,HIGH,69.19,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,13,10,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,42
root_cause_20260718_153625,2026-07-18T15:36:25.468625+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,1eda876ed7c82ff5,NEUTRAL,27,MACRO_POLICY_PRESSURE,BEARISH,HIGH,69.12,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,13,10,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,43
root_cause_20260718_153631,2026-07-18T15:36:31.206253+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,1eda876ed7c82ff5,NEUTRAL,27,MACRO_POLICY_PRESSURE,BEARISH,HIGH,69.12,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,13,10,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,43
root_cause_20260718_153642,2026-07-18T15:36:42.767506+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,1eda876ed7c82ff5,NEUTRAL,27,MACRO_POLICY_PRESSURE,BEARISH,HIGH,69.12,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,13,10,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,43
root_cause_20260718_153652,2026-07-18T15:36:52.813962+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,1eda876ed7c82ff5,NEUTRAL,27,MACRO_POLICY_PRESSURE,BEARISH,HIGH,69.12,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,13,10,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,43
root_cause_20260718_200810,2026-07-18T20:08:10.396441+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,66cf83150f574075,NEUTRAL,46,MACRO_POLICY_PRESSURE,BEARISH,HIGH,69.82,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,13,10,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,43
root_cause_20260718_200818,2026-07-18T20:08:18.166597+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,66cf83150f574075,NEUTRAL,46,MACRO_POLICY_PRESSURE,BEARISH,HIGH,69.82,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,13,10,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,43
root_cause_20260718_200828,2026-07-18T20:08:28.803045+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,66cf83150f574075,NEUTRAL,46,MACRO_POLICY_PRESSURE,BEARISH,HIGH,69.82,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,13,10,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,43
root_cause_20260718_200839,2026-07-18T20:08:39.490432+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,66cf83150f574075,NEUTRAL,46,MACRO_POLICY_PRESSURE,BEARISH,HIGH,69.82,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,13,10,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,43
root_cause_20260718_231612,2026-07-18T23:16:12.034799+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,66cf83150f574075,NEUTRAL,46,MACRO_POLICY_PRESSURE,BEARISH,HIGH,69.76,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,13,10,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,44
root_cause_20260718_231620,2026-07-18T23:16:20.270601+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,66cf83150f574075,NEUTRAL,46,MACRO_POLICY_PRESSURE,BEARISH,HIGH,69.76,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,13,10,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,44
root_cause_20260718_231635,2026-07-18T23:16:35.149327+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,66cf83150f574075,NEUTRAL,46,MACRO_POLICY_PRESSURE,BEARISH,HIGH,69.76,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,13,10,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,44
root_cause_20260718_231645,2026-07-18T23:16:45.769710+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,66cf83150f574075,NEUTRAL,46,MACRO_POLICY_PRESSURE,BEARISH,HIGH,69.76,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,13,10,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,44
root_cause_20260719_075804,2026-07-19T07:58:04.315335+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,be8b6299583c6b0a,NEUTRAL,37,MACRO_POLICY_PRESSURE,BEARISH,HIGH,69.64,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,13,10,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,46
root_cause_20260719_075811,2026-07-19T07:58:11.986167+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,be8b6299583c6b0a,NEUTRAL,37,MACRO_POLICY_PRESSURE,BEARISH,HIGH,69.64,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,13,10,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,46
root_cause_20260719_075825,2026-07-19T07:58:25.503492+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,be8b6299583c6b0a,NEUTRAL,37,MACRO_POLICY_PRESSURE,BEARISH,HIGH,69.64,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,13,10,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,46
root_cause_20260719_075836,2026-07-19T07:58:36.779934+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,be8b6299583c6b0a,NEUTRAL,37,MACRO_POLICY_PRESSURE,BEARISH,HIGH,69.64,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,13,10,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,46
root_cause_20260719_114503,2026-07-19T11:45:03.352285+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,a4c050f4ffee1f35,LONG,70,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,58.63,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,15,10,MIXED_NARRATIVE_CONFLICT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,45
root_cause_20260719_114511,2026-07-19T11:45:11.621458+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,a4c050f4ffee1f35,LONG,70,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,58.63,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,15,10,MIXED_NARRATIVE_CONFLICT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,45
root_cause_20260719_114523,2026-07-19T11:45:23.040891+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,a4c050f4ffee1f35,LONG,70,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,58.63,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,15,10,MIXED_NARRATIVE_CONFLICT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,45
root_cause_20260719_114534,2026-07-19T11:45:34.499136+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,a4c050f4ffee1f35,LONG,70,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,58.63,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,15,10,MIXED_NARRATIVE_CONFLICT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,45
root_cause_20260719_153745,2026-07-19T15:37:45.637866+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,96c993f864bcdef8,NEUTRAL,49,MACRO_POLICY_PRESSURE,BEARISH,HIGH,70.74,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,13,10,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,45
root_cause_20260719_153753,2026-07-19T15:37:53.734730+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,96c993f864bcdef8,NEUTRAL,49,MACRO_POLICY_PRESSURE,BEARISH,HIGH,70.74,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,13,10,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,45
root_cause_20260719_153808,2026-07-19T15:38:08.161694+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,96c993f864bcdef8,NEUTRAL,49,MACRO_POLICY_PRESSURE,BEARISH,HIGH,70.74,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,13,10,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,45
root_cause_20260719_153819,2026-07-19T15:38:19.186654+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,96c993f864bcdef8,NEUTRAL,49,MACRO_POLICY_PRESSURE,BEARISH,HIGH,70.74,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,13,10,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,45
root_cause_20260719_201147,2026-07-19T20:11:47.141353+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,11648f97f4132c45,NEUTRAL,45,MACRO_POLICY_PRESSURE,BEARISH,HIGH,70.3,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,13,10,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,42
root_cause_20260719_201154,2026-07-19T20:11:54.749796+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,11648f97f4132c45,NEUTRAL,45,MACRO_POLICY_PRESSURE,BEARISH,HIGH,70.3,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,13,10,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,42
root_cause_20260719_201206,2026-07-19T20:12:06.714035+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,11648f97f4132c45,NEUTRAL,45,MACRO_POLICY_PRESSURE,BEARISH,HIGH,70.3,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,13,10,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,42
root_cause_20260719_201218,2026-07-19T20:12:18.848740+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,11648f97f4132c45,NEUTRAL,45,MACRO_POLICY_PRESSURE,BEARISH,HIGH,70.3,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,13,10,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,42
root_cause_20260720_082641,2026-07-20T08:26:41.871846+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,3dd864bb08d25699,NEUTRAL,32,MACRO_POLICY_PRESSURE,BEARISH,HIGH,69.83,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,13,10,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,39
root_cause_20260720_082649,2026-07-20T08:26:49.637953+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,3dd864bb08d25699,NEUTRAL,32,MACRO_POLICY_PRESSURE,BEARISH,HIGH,69.83,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,13,10,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,39
root_cause_20260720_082704,2026-07-20T08:27:04.835121+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,3dd864bb08d25699,NEUTRAL,32,MACRO_POLICY_PRESSURE,BEARISH,HIGH,69.83,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,13,10,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,39
root_cause_20260720_082715,2026-07-20T08:27:15.307261+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,3dd864bb08d25699,NEUTRAL,32,MACRO_POLICY_PRESSURE,BEARISH,HIGH,69.83,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,13,10,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,39
root_cause_20260720_112433,2026-07-20T11:24:33.326054+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,3dd864bb08d25699,NEUTRAL,32,MACRO_POLICY_PRESSURE,BEARISH,HIGH,66.02,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,12,9,MACRO_POLICY_DOMINANT,MIXED_OR_NEUTRAL,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,53
root_cause_20260720_112440,2026-07-20T11:24:40.189038+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,3dd864bb08d25699,NEUTRAL,32,MACRO_POLICY_PRESSURE,BEARISH,HIGH,66.02,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,12,9,MACRO_POLICY_DOMINANT,MIXED_OR_NEUTRAL,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,53
root_cause_20260720_112454,2026-07-20T11:24:54.192304+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,3dd864bb08d25699,NEUTRAL,32,MACRO_POLICY_PRESSURE,BEARISH,HIGH,66.02,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,12,9,MACRO_POLICY_DOMINANT,MIXED_OR_NEUTRAL,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,53
root_cause_20260720_112504,2026-07-20T11:25:04.053051+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,3dd864bb08d25699,NEUTRAL,32,MACRO_POLICY_PRESSURE,BEARISH,HIGH,66.02,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,12,9,MACRO_POLICY_DOMINANT,MIXED_OR_NEUTRAL,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,53
root_cause_20260720_171222,2026-07-20T17:12:22.142207+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,76c73c1e767434c0,NEUTRAL,48,MACRO_POLICY_PRESSURE,BEARISH,HIGH,62.98,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,11,8,MACRO_POLICY_DOMINANT,MIXED_OR_NEUTRAL,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,59
root_cause_20260720_171230,2026-07-20T17:12:30.315278+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,76c73c1e767434c0,NEUTRAL,48,MACRO_POLICY_PRESSURE,BEARISH,HIGH,62.98,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,11,8,MACRO_POLICY_DOMINANT,MIXED_OR_NEUTRAL,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,59
root_cause_20260720_171241,2026-07-20T17:12:41.637847+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,76c73c1e767434c0,NEUTRAL,48,MACRO_POLICY_PRESSURE,BEARISH,HIGH,62.98,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,11,8,MACRO_POLICY_DOMINANT,MIXED_OR_NEUTRAL,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,59
root_cause_20260720_171252,2026-07-20T17:12:52.607906+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,76c73c1e767434c0,NEUTRAL,48,MACRO_POLICY_PRESSURE,BEARISH,HIGH,62.98,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,11,8,MACRO_POLICY_DOMINANT,MIXED_OR_NEUTRAL,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,59
root_cause_20260720_234203,2026-07-20T23:42:03.607298+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,c3cd14aaf48bfe86,LONG,52,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,51.69,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,13,8,MIXED_NARRATIVE_CONFLICT,MIXED_OR_NEUTRAL,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,59
root_cause_20260720_234211,2026-07-20T23:42:11.623206+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,c3cd14aaf48bfe86,LONG,52,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,51.69,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,13,8,MIXED_NARRATIVE_CONFLICT,MIXED_OR_NEUTRAL,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,59
root_cause_20260720_234223,2026-07-20T23:42:23.827099+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,c3cd14aaf48bfe86,LONG,52,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,51.69,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,13,8,MIXED_NARRATIVE_CONFLICT,MIXED_OR_NEUTRAL,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,59
root_cause_20260720_234234,2026-07-20T23:42:34.546871+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,c3cd14aaf48bfe86,LONG,52,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,51.69,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,13,8,MIXED_NARRATIVE_CONFLICT,MIXED_OR_NEUTRAL,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,59
root_cause_20260721_093940,2026-07-21T09:39:40.167334+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,1389bb6e5f0417b1,LONG,60,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,53.96,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,12,8,MACRO_POLICY_DOMINANT,MIXED_OR_NEUTRAL,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,69
root_cause_20260721_093947,2026-07-21T09:39:47.035744+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,1389bb6e5f0417b1,LONG,60,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,53.96,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,12,8,MACRO_POLICY_DOMINANT,MIXED_OR_NEUTRAL,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,69
root_cause_20260721_094001,2026-07-21T09:40:01.121361+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,1389bb6e5f0417b1,LONG,60,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,53.96,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,12,8,MACRO_POLICY_DOMINANT,MIXED_OR_NEUTRAL,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,69
